Date,AAPL,AMZN,GOOG,MSFT
2021-08-12,145.7594451904297,165.1750030517578,137.4488983154297,279.8912048339844
2021-08-13,145.96505737304688,164.69850158691406,137.46530151367188,282.8270568847656
2021-08-16,147.9425811767578,164.94949340820312,137.97183227539062,284.5172424316406
2021-08-17,147.03216552734375,162.09800720214844,136.3673095703125,283.04931640625
2021-08-18,143.28265380859375,160.06100463867188,135.64178466796875,281.31719970703125
2021-08-19,143.61546325683594,159.3874969482422,135.9829559326172,287.16168212890625
2021-08-20,145.07421875,159.99749755859375,137.49607849121094,294.505859375
2021-08-23,146.5622100830078,163.2935028076172,140.14048767089844,294.7865295410156
2021-08-24,146.4740753173828,165.28900146484375,141.43064880371094,292.8222961425781
2021-08-25,145.24058532714844,164.95899963378906,141.97840881347656,292.23199462890625
2021-08-26,144.43785095214844,165.8000030517578,141.15701293945312,289.4065246582031
2021-08-27,145.47555541992188,167.48150634765625,143.56805419921875,290.0161437988281
2021-08-30,149.90052795410156,171.07850646972656,144.4807891845703,293.7608337402344
2021-08-31,148.63763427734375,173.5395050048828,144.4733123779297,292.1062316894531
2021-09-01,149.30332946777344,173.9499969482422,144.85073852539062,292.0577697753906
2021-09-02,150.4193878173828,173.156005859375,143.23875427246094,291.3998718261719
2021-09-03,151.05569458007812,173.90249633789062,143.79098510742188,291.3901672363281
2021-09-07,153.39549255371094,175.46449279785156,144.52993774414062,290.46124267578125
2021-09-08,151.8486785888672,176.27499389648438,143.8987579345703,290.4903259277344
2021-09-09,150.83055114746094,174.20799255371094,143.9285430908203,287.6260986328125
2021-09-10,145.8377685546875,173.45750427246094,140.95639038085938,286.135986328125
2021-09-13,146.4055633544922,172.85850524902344,142.48988342285156,287.3745422363281
2021-09-14,145.005615234375,172.5,142.43130493164062,290.0838928222656
2021-09-15,145.89651489257812,173.7895050048828,144.21905517578125,294.95098876953125
2021-09-16,145.66156005859375,174.41200256347656,143.39222717285156,295.33807373046875
2021-09-17,142.98899841308594,173.12600708007812,140.5019989013672,290.16131591796875
2021-09-20,139.93455505371094,167.7864990234375,138.07212829589844,284.7715759277344
2021-09-21,140.41424560546875,167.18150329589844,138.6973419189453,285.2554626464844
2021-09-22,142.7834014892578,169.00250244140625,139.98057556152344,288.9129943847656
2021-09-23,143.74276733398438,170.8000030517578,140.862548828125,289.861328125
2021-09-24,143.8308563232422,171.2760009765625,141.66355895996094,289.65814208984375
2021-09-27,142.3134765625,170.2899932861328,140.53924560546875,284.6458435058594
2021-09-28,138.9262237548828,165.79800415039062,135.25839233398438,274.3406677246094
